transaction_id,player_id,transaction_date,currency_type,bundle_tier,amount_usd,quantity_received,spend_segment,market,platform,experiment_group,install_date
1868,44850,2024-07-13,coin,medium,79.99,30000,Dolphin,Canada,Android,,2024-05-30
1869,44903,2024-07-13,coin,medium,79.99,30000,Dolphin,US,Android,,2024-06-18
1870,45836,2024-07-13,coin,large,349.99,150000,Whale,US,iOS,,2024-05-20
1871,46511,2024-07-13,coin,small,29.99,10000,Whale,US,Android,Treatment,2024-07-07
1872,47002,2024-07-13,coin,micro,2.99,1000,Minnow,Australia,iOS,,2024-04-23
1873,49756,2024-07-13,coin,large,349.99,150000,Whale,US,iOS,,2024-04-04
1874,416,2024-07-14,coin,medium,79.99,30000,Whale,US,iOS,Treatment,2024-07-09
1875,1601,2024-07-14,coin,micro,2.99,1000,Dolphin,US,Android,,2024-04-10
1876,2369,2024-07-14,coin,large,349.99,150000,Whale,US,iOS,,2024-06-22
1877,3908,2024-07-14,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-07
1878,4156,2024-07-14,coin,large,349.99,150000,Whale,US,Android,,2024-04-29
1879,4574,2024-07-14,coin,medium,79.99,30000,Whale,US,iOS,,2024-04-16
1880,4599,2024-07-14,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-05
1881,6224,2024-07-14,coin,large,349.99,150000,Whale,US,iOS,,2024-05-05
1882,6479,2024-07-14,coin,small,29.99,10000,Dolphin,US,Android,,2024-04-24
1883,7216,2024-07-14,royal_token,standard,39.99,500,Dolphin,US,Android,Treatment,2024-07-06
1884,8063,2024-07-14,coin,large,349.99,150000,Dolphin,US,Android,,2024-04-09
1885,8229,2024-07-14,coin,large,349.99,150000,Whale,Other,Android,,2024-04-26
1886,12786,2024-07-14,coin,large,349.99,150000,Whale,US,Android,,2024-05-03
1887,13372,2024-07-14,coin,large,349.99,150000,Whale,Canada,Android,,2024-06-15
1888,14248,2024-07-14,coin,large,349.99,150000,Whale,US,iOS,,2024-06-20
1889,15731,2024-07-14,royal_token,starter,9.99,100,Minnow,US,iOS,Treatment,2024-07-14
1890,19948,2024-07-14,coin,medium,79.99,30000,Whale,US,Android,,2024-06-24
1891,20712,2024-07-14,coin,large,349.99,150000,Whale,Other,Android,,2024-04-12
1892,22013,2024-07-14,coin,medium,79.99,30000,Minnow,Canada,iOS,,2024-05-09
1893,22393,2024-07-14,coin,large,349.99,150000,Whale,US,Android,,2024-05-13
1894,25536,2024-07-14,coin,micro,2.99,1000,Minnow,UK,iOS,Control,2024-07-06
1895,25959,2024-07-14,coin,medium,79.99,30000,Minnow,US,iOS,,2024-05-17
1896,28326,2024-07-14,coin,large,349.99,150000,Whale,US,iOS,,2024-05-17
1897,29285,2024-07-14,coin,medium,79.99,30000,Whale,Germany,iOS,,2024-05-11
1898,30726,2024-07-14,coin,large,349.99,150000,Whale,UK,Android,,2024-06-02
1899,31169,2024-07-14,coin,large,349.99,150000,Whale,US,Android,,2024-04-07
1900,31823,2024-07-14,coin,medium,79.99,30000,Whale,US,Android,Control,2024-07-03
1901,38431,2024-07-14,coin,medium,79.99,30000,Dolphin,US,iOS,Treatment,2024-07-03
1902,40074,2024-07-14,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-05-05
1903,40990,2024-07-14,coin,large,349.99,150000,Whale,US,iOS,,2024-06-25
1904,44065,2024-07-14,coin,large,349.99,150000,Dolphin,US,iOS,,2024-04-23
1905,46351,2024-07-14,coin,medium,79.99,30000,Whale,US,iOS,,2024-06-07
1906,46466,2024-07-14,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-04-04
1907,48571,2024-07-14,coin,large,349.99,150000,Whale,US,iOS,,2024-05-12
1908,49936,2024-07-14,coin,large,349.99,150000,Whale,US,Android,,2024-05-25
1909,1585,2024-07-15,coin,medium,79.99,30000,Minnow,US,Android,,2024-06-22
1910,2258,2024-07-15,coin,medium,79.99,30000,Minnow,US,iOS,,2024-04-24
1911,5646,2024-07-15,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-09
1912,8048,2024-07-15,coin,medium,79.99,30000,Minnow,Other,iOS,Control,2024-07-08
1913,8593,2024-07-15,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-01
1914,8750,2024-07-15,coin,large,349.99,150000,Whale,US,Android,,2024-04-30
1915,9029,2024-07-15,coin,small,29.99,10000,Whale,Canada,Android,Treatment,2024-07-10
1916,9029,2024-07-15,royal_token,value,99.99,2000,Whale,Canada,Android,Treatment,2024-07-10
1917,10776,2024-07-15,coin,large,349.99,150000,Whale,Australia,Android,,2024-05-04
1918,11373,2024-07-15,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-17
1919,12420,2024-07-15,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-06
1920,13240,2024-07-15,coin,large,349.99,150000,Whale,UK,Android,,2024-06-17
1921,15738,2024-07-15,coin,small,29.99,10000,Whale,US,iOS,Control,2024-07-14
1922,16686,2024-07-15,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-08
1923,16686,2024-07-15,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-07-08
1924,20149,2024-07-15,coin,large,349.99,150000,Whale,Canada,Android,,2024-06-19
1925,24898,2024-07-15,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-12
1926,25838,2024-07-15,coin,large,349.99,150000,Whale,US,Android,,2024-06-12
1927,29266,2024-07-15,coin,large,349.99,150000,Whale,Germany,Android,Control,2024-07-07
1928,32461,2024-07-15,coin,large,349.99,150000,Dolphin,UK,Android,,2024-04-15
1929,32520,2024-07-15,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-24
1930,34625,2024-07-15,coin,large,349.99,150000,Dolphin,Other,iOS,Control,2024-07-08
1931,36719,2024-07-15,coin,medium,79.99,30000,Minnow,US,iOS,,2024-06-24
1932,39283,2024-07-15,coin,micro,2.99,1000,Minnow,Other,Android,,2024-04-25
1933,41190,2024-07-15,coin,large,349.99,150000,Whale,US,iOS,,2024-05-06
1934,41465,2024-07-15,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-14
1935,42770,2024-07-15,coin,large,349.99,150000,Whale,US,iOS,,2024-05-25
1936,43128,2024-07-15,coin,small,29.99,10000,Whale,Other,Android,Treatment,2024-07-05
1937,43128,2024-07-15,royal_token,value,99.99,2000,Whale,Other,Android,Treatment,2024-07-05
1938,44187,2024-07-15,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-04-01
1939,44840,2024-07-15,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-06
1940,45526,2024-07-15,coin,large,349.99,150000,Whale,Other,Android,,2024-06-25
1941,46678,2024-07-15,coin,medium,79.99,30000,Dolphin,Australia,iOS,,2024-06-16
1942,48619,2024-07-15,coin,large,349.99,150000,Whale,US,iOS,,2024-05-19
1943,14,2024-07-16,coin,medium,79.99,30000,Minnow,Canada,Android,,2024-06-18
1944,1488,2024-07-16,coin,micro,2.99,1000,Minnow,Other,Android,,2024-06-14
1945,2207,2024-07-16,coin,small,29.99,10000,Minnow,Other,Android,,2024-04-28
1946,3611,2024-07-16,coin,large,349.99,150000,Whale,Germany,iOS,,2024-06-06
1947,4977,2024-07-16,coin,large,349.99,150000,Dolphin,US,iOS,,2024-05-15
1948,4994,2024-07-16,coin,large,349.99,150000,Whale,US,iOS,,2024-05-28
1949,5623,2024-07-16,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-05
1950,5623,2024-07-16,royal_token,standard,39.99,500,Whale,US,iOS,Treatment,2024-07-05
1951,9668,2024-07-16,coin,large,349.99,150000,Whale,Canada,Android,,2024-06-02
1952,10012,2024-07-16,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-09
1953,11853,2024-07-16,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-28
1954,17019,2024-07-16,coin,small,29.99,10000,Minnow,US,iOS,,2024-06-30
1955,19914,2024-07-16,coin,large,349.99,150000,Whale,Australia,iOS,,2024-06-19
1956,20108,2024-07-16,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-08
1957,20164,2024-07-16,coin,medium,79.99,30000,Minnow,Germany,Android,,2024-06-29
1958,20220,2024-07-16,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-04-04
1959,21544,2024-07-16,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-12
1960,21586,2024-07-16,coin,large,349.99,150000,Whale,US,iOS,,2024-04-10
1961,21862,2024-07-16,coin,small,29.99,10000,Minnow,US,iOS,,2024-05-16
1962,22018,2024-07-16,coin,medium,79.99,30000,Dolphin,US,Android,,2024-06-08
1963,22116,2024-07-16,coin,large,349.99,150000,Whale,US,iOS,,2024-05-08
1964,23289,2024-07-16,coin,small,29.99,10000,Dolphin,Australia,iOS,,2024-06-10
1965,27008,2024-07-16,coin,large,349.99,150000,Whale,US,iOS,,2024-05-20
1966,27782,2024-07-16,coin,medium,79.99,30000,Whale,US,iOS,,2024-04-08
1967,28842,2024-07-16,coin,small,29.99,10000,Whale,US,Android,,2024-06-20
1968,29998,2024-07-16,coin,large,349.99,150000,Whale,Canada,Android,,2024-04-08
1969,33066,2024-07-16,coin,medium,79.99,30000,Whale,US,iOS,,2024-04-03
1970,37402,2024-07-16,coin,large,349.99,150000,Whale,Canada,iOS,Control,2024-07-09
1971,37643,2024-07-16,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-08
1972,38691,2024-07-16,coin,large,349.99,150000,Whale,US,Android,,2024-04-27
1973,39873,2024-07-16,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-24
1974,43318,2024-07-16,coin,large,349.99,150000,Whale,US,iOS,,2024-05-24
1975,47872,2024-07-16,coin,small,29.99,10000,Whale,US,iOS,Treatment,2024-07-09
1976,2215,2024-07-17,coin,large,349.99,150000,Whale,Canada,iOS,,2024-05-30
1977,6720,2024-07-17,coin,large,349.99,150000,Whale,US,Android,Treatment,2024-07-13
1978,6720,2024-07-17,royal_token,value,99.99,2000,Whale,US,Android,Treatment,2024-07-13
1979,11409,2024-07-17,coin,medium,79.99,30000,Whale,Australia,iOS,Control,2024-07-12
1980,12607,2024-07-17,coin,large,349.99,150000,Whale,US,Android,,2024-06-20
1981,13942,2024-07-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-05
1982,14418,2024-07-17,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-05
1983,17141,2024-07-17,coin,large,349.99,150000,Whale,Canada,iOS,,2024-06-01
1984,17827,2024-07-17,coin,medium,79.99,30000,Dolphin,US,Android,Control,2024-07-12
1985,19152,2024-07-17,coin,small,29.99,10000,Minnow,Other,iOS,Treatment,2024-07-03
1986,19415,2024-07-17,coin,large,349.99,150000,Whale,UK,Android,Control,2024-07-15
1987,21586,2024-07-17,coin,small,29.99,10000,Whale,US,iOS,,2024-04-10
1988,23260,2024-07-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
1989,23948,2024-07-17,royal_token,value,99.99,2000,Dolphin,US,iOS,Treatment,2024-07-16
1990,24978,2024-07-17,coin,large,349.99,150000,Whale,Germany,Android,,2024-05-30
1991,26442,2024-07-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-02
1992,26711,2024-07-17,coin,large,349.99,150000,Whale,Other,Android,,2024-05-28
1993,29278,2024-07-17,coin,large,349.99,150000,Whale,Canada,iOS,,2024-06-01
1994,33810,2024-07-17,coin,small,29.99,10000,Minnow,Australia,iOS,,2024-05-12
1995,33992,2024-07-17,coin,medium,79.99,30000,Minnow,UK,iOS,Control,2024-07-10
1996,35372,2024-07-17,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-27
1997,38236,2024-07-17,coin,small,29.99,10000,Dolphin,UK,iOS,Treatment,2024-07-08
1998,40290,2024-07-17,coin,large,349.99,150000,Whale,US,Android,,2024-05-22
1999,42345,2024-07-17,coin,large,349.99,150000,Whale,US,iOS,,2024-04-23
2000,43412,2024-07-17,coin,micro,2.99,1000,Minnow,US,iOS,Treatment,2024-07-13
2001,44957,2024-07-17,coin,large,349.99,150000,Whale,Australia,iOS,Treatment,2024-07-13
2002,44957,2024-07-17,royal_token,value,99.99,2000,Whale,Australia,iOS,Treatment,2024-07-13
2003,45008,2024-07-17,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-07
2004,47490,2024-07-17,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-06-14
2005,47660,2024-07-17,coin,large,349.99,150000,Whale,Australia,Android,,2024-05-06
2006,47815,2024-07-17,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-20
2007,372,2024-07-18,coin,large,349.99,150000,Whale,US,iOS,,2024-06-23
2008,1356,2024-07-18,coin,medium,79.99,30000,Dolphin,US,Android,,2024-06-06
2009,1369,2024-07-18,coin,large,349.99,150000,Whale,US,iOS,,2024-04-29
2010,2069,2024-07-18,coin,small,29.99,10000,Minnow,US,iOS,Control,2024-07-03
2011,2258,2024-07-18,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-24
2012,2928,2024-07-18,coin,large,349.99,150000,Whale,US,iOS,,2024-06-11
2013,3755,2024-07-18,coin,large,349.99,150000,Whale,US,Android,,2024-04-12
2014,4109,2024-07-18,coin,large,349.99,150000,Whale,US,Android,,2024-06-06
2015,5256,2024-07-18,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-06-25
2016,6161,2024-07-18,coin,medium,79.99,30000,Whale,Canada,iOS,Control,2024-07-16
2017,7290,2024-07-18,coin,medium,79.99,30000,Whale,US,iOS,,2024-06-01
2018,7629,2024-07-18,coin,large,349.99,150000,Whale,US,Android,,2024-05-24
2019,9888,2024-07-18,coin,small,29.99,10000,Minnow,US,iOS,,2024-06-05
2020,11810,2024-07-18,coin,small,29.99,10000,Minnow,US,iOS,,2024-06-20
2021,12607,2024-07-18,coin,large,349.99,150000,Whale,US,Android,,2024-06-20
2022,17944,2024-07-18,coin,small,29.99,10000,Minnow,US,iOS,,2024-06-01
2023,18353,2024-07-18,coin,large,349.99,150000,Whale,US,Android,,2024-04-21
2024,19070,2024-07-18,coin,large,349.99,150000,Whale,UK,Android,,2024-06-14
2025,19359,2024-07-18,coin,large,349.99,150000,Whale,US,Android,,2024-05-01
2026,20271,2024-07-18,coin,large,349.99,150000,Whale,UK,iOS,Control,2024-07-16
2027,23308,2024-07-18,coin,large,349.99,150000,Whale,US,iOS,,2024-05-27
2028,24061,2024-07-18,coin,micro,2.99,1000,Dolphin,Other,iOS,,2024-04-18
2029,27224,2024-07-18,coin,large,349.99,150000,Whale,Canada,Android,,2024-04-25
2030,27355,2024-07-18,coin,medium,79.99,30000,Minnow,US,iOS,,2024-05-29
2031,31887,2024-07-18,coin,medium,79.99,30000,Dolphin,US,Android,,2024-06-09
2032,32048,2024-07-18,coin,micro,2.99,1000,Minnow,Other,Android,,2024-05-10
2033,32423,2024-07-18,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-06-17
2034,34192,2024-07-18,coin,large,349.99,150000,Whale,US,iOS,,2024-04-27
2035,34645,2024-07-18,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-11
2036,36345,2024-07-18,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-05-14
2037,37415,2024-07-18,coin,large,349.99,150000,Whale,Other,iOS,,2024-05-02
2038,38131,2024-07-18,coin,large,349.99,150000,Whale,Australia,Android,,2024-06-07
2039,39344,2024-07-18,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
2040,39558,2024-07-18,coin,large,349.99,150000,Whale,Other,iOS,,2024-05-11
2041,44741,2024-07-18,coin,medium,79.99,30000,Dolphin,US,Android,Control,2024-07-11
2042,45645,2024-07-18,coin,micro,2.99,1000,Minnow,Canada,Android,,2024-05-09
2043,48281,2024-07-18,royal_token,standard,39.99,500,Dolphin,Other,iOS,Treatment,2024-07-15
2044,48526,2024-07-18,coin,micro,2.99,1000,Minnow,US,iOS,,2024-04-12
2045,49542,2024-07-18,coin,large,349.99,150000,Whale,US,iOS,,2024-04-08
2046,5700,2024-07-19,coin,large,349.99,150000,Dolphin,US,Android,,2024-06-25
2047,6244,2024-07-19,coin,medium,79.99,30000,Whale,US,iOS,,2024-06-17
2048,9280,2024-07-19,coin,large,349.99,150000,Whale,US,iOS,,2024-06-10
2049,10650,2024-07-19,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-23
2050,12094,2024-07-19,coin,large,349.99,150000,Whale,US,Android,,2024-04-12
2051,13805,2024-07-19,coin,large,349.99,150000,Whale,Germany,iOS,,2024-04-13
2052,14618,2024-07-19,coin,large,349.99,150000,Whale,UK,iOS,Control,2024-07-14
2053,14778,2024-07-19,coin,medium,79.99,30000,Dolphin,Germany,iOS,,2024-06-19
2054,16261,2024-07-19,coin,large,349.99,150000,Whale,Australia,Android,,2024-05-22
2055,19303,2024-07-19,coin,large,349.99,150000,Whale,US,iOS,,2024-04-29
2056,19338,2024-07-19,coin,medium,79.99,30000,Dolphin,UK,iOS,,2024-05-18
2057,19890,2024-07-19,coin,large,349.99,150000,Whale,Canada,iOS,,2024-05-31
2058,20920,2024-07-19,coin,micro,2.99,1000,Minnow,UK,iOS,,2024-05-07
2059,21313,2024-07-19,coin,medium,79.99,30000,Dolphin,US,Android,,2024-05-16
2060,21816,2024-07-19,coin,large,349.99,150000,Whale,US,iOS,,2024-06-26
2061,21973,2024-07-19,coin,small,29.99,10000,Dolphin,US,Android,,2024-05-09
2062,24648,2024-07-19,coin,small,29.99,10000,Minnow,UK,Android,,2024-05-20
2063,24838,2024-07-19,coin,micro,2.99,1000,Dolphin,Other,iOS,,2024-05-13
2064,24961,2024-07-19,coin,medium,79.99,30000,Minnow,US,iOS,,2024-06-13
2065,29097,2024-07-19,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-13
2066,34769,2024-07-19,coin,large,349.99,150000,Whale,Australia,iOS,Control,2024-07-09
2067,38281,2024-07-19,coin,medium,79.99,30000,Dolphin,Other,Android,,2024-05-29
2068,39586,2024-07-19,coin,medium,79.99,30000,Dolphin,UK,iOS,,2024-05-28
2069,39772,2024-07-19,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-04-23
2070,40195,2024-07-19,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-24
2071,41759,2024-07-19,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-27
2072,42806,2024-07-19,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-08
2073,42824,2024-07-19,coin,large,349.99,150000,Whale,US,Android,,2024-05-04
2074,43011,2024-07-19,coin,large,349.99,150000,Whale,US,Android,,2024-06-30
2075,43869,2024-07-19,coin,small,29.99,10000,Minnow,US,iOS,,2024-06-22
2076,43963,2024-07-19,coin,large,349.99,150000,Whale,US,iOS,,2024-04-22
2077,44393,2024-07-19,coin,micro,2.99,1000,Dolphin,Canada,Android,,2024-04-23
2078,44736,2024-07-19,coin,medium,79.99,30000,Dolphin,US,Android,,2024-06-13
2079,44850,2024-07-19,coin,small,29.99,10000,Dolphin,Canada,Android,,2024-05-30
2080,47393,2024-07-19,coin,small,29.99,10000,Minnow,US,iOS,,2024-05-11
2081,49756,2024-07-19,coin,large,349.99,150000,Whale,US,iOS,,2024-04-04
2082,49822,2024-07-19,coin,large,349.99,150000,Whale,US,iOS,,2024-06-03
2083,822,2024-07-20,coin,large,349.99,150000,Dolphin,US,iOS,,2024-06-16
2084,1408,2024-07-20,coin,medium,79.99,30000,Dolphin,US,Android,,2024-06-13
2085,3517,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-05-13
2086,4715,2024-07-20,coin,medium,79.99,30000,Dolphin,Canada,Android,,2024-04-05
2087,5601,2024-07-20,coin,micro,2.99,1000,Minnow,Germany,iOS,,2024-04-25
2088,6482,2024-07-20,coin,micro,2.99,1000,Minnow,UK,iOS,Treatment,2024-07-14
2089,6766,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-05-29
2090,8061,2024-07-20,coin,medium,79.99,30000,Minnow,US,iOS,,2024-04-22
2091,8877,2024-07-20,coin,small,29.99,10000,Minnow,Other,iOS,,2024-05-29
2092,11662,2024-07-20,coin,small,29.99,10000,Dolphin,US,Android,,2024-06-12
2093,12083,2024-07-20,coin,medium,79.99,30000,Dolphin,UK,Android,,2024-06-27
2094,12632,2024-07-20,coin,micro,2.99,1000,Minnow,US,Android,,2024-05-10
2095,13398,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-04-04
2096,14634,2024-07-20,coin,large,349.99,150000,Whale,UK,Android,,2024-06-09
2097,14778,2024-07-20,coin,large,349.99,150000,Dolphin,Germany,iOS,,2024-06-19
2098,16613,2024-07-20,coin,small,29.99,10000,Minnow,US,iOS,,2024-06-18
2099,18697,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-05-06
2100,19138,2024-07-20,coin,large,349.99,150000,Whale,Other,Android,,2024-05-22
2101,19159,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-06-04
2102,20098,2024-07-20,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-07
2103,22805,2024-07-20,coin,large,349.99,150000,Whale,Germany,iOS,,2024-05-25
2104,23384,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-04-12
2105,23620,2024-07-20,coin,medium,79.99,30000,Dolphin,Other,Android,,2024-04-26
2106,24132,2024-07-20,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-04-08
2107,25992,2024-07-20,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-11
2108,27236,2024-07-20,coin,large,349.99,150000,Whale,Australia,Android,,2024-04-14
2109,28688,2024-07-20,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-11
2110,29433,2024-07-20,coin,medium,79.99,30000,Whale,US,Android,,2024-04-07
2111,31433,2024-07-20,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-01
2112,32346,2024-07-20,coin,small,29.99,10000,Minnow,US,iOS,,2024-05-11
2113,33471,2024-07-20,royal_token,starter,9.99,100,Minnow,Canada,Android,Treatment,2024-07-16
2114,33665,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-04-26
2115,35826,2024-07-20,coin,small,29.99,10000,Dolphin,US,iOS,,2024-06-18
2116,36445,2024-07-20,coin,small,29.99,10000,Whale,US,iOS,,2024-05-21
2117,37854,2024-07-20,coin,large,349.99,150000,Whale,UK,iOS,Treatment,2024-07-17
2118,37854,2024-07-20,royal_token,value,99.99,2000,Whale,UK,iOS,Treatment,2024-07-17
2119,38327,2024-07-20,coin,medium,79.99,30000,Whale,US,iOS,,2024-06-25
2120,40847,2024-07-20,coin,large,349.99,150000,Dolphin,Canada,Android,,2024-06-12
2121,41104,2024-07-20,coin,micro,2.99,1000,Dolphin,Canada,Android,,2024-05-28
2122,44779,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-05-07
2123,45517,2024-07-20,coin,medium,79.99,30000,Whale,UK,iOS,Control,2024-07-04
2124,46836,2024-07-20,coin,medium,79.99,30000,Dolphin,Germany,Android,,2024-06-26
2125,46847,2024-07-20,coin,large,349.99,150000,Whale,US,iOS,,2024-04-18
2126,48105,2024-07-20,coin,medium,79.99,30000,Whale,Canada,Android,Treatment,2024-07-07
2127,195,2024-07-21,coin,medium,79.99,30000,Whale,US,iOS,,2024-05-20
2128,398,2024-07-21,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-14
2129,1427,2024-07-21,coin,small,29.99,10000,Minnow,Other,iOS,,2024-06-27
2130,5068,2024-07-21,coin,small,29.99,10000,Minnow,US,iOS,,2024-04-04
2131,5395,2024-07-21,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-02
2132,9020,2024-07-21,coin,large,349.99,150000,Whale,US,iOS,,2024-05-23
2133,9507,2024-07-21,coin,large,349.99,150000,Whale,US,iOS,,2024-05-13
2134,9624,2024-07-21,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-16
2135,11232,2024-07-21,coin,large,349.99,150000,Whale,UK,iOS,Control,2024-07-19
2136,12060,2024-07-21,coin,small,29.99,10000,Minnow,UK,Android,,2024-06-28
2137,13502,2024-07-21,coin,large,349.99,150000,Dolphin,US,iOS,,2024-06-09
2138,18132,2024-07-21,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-01
2139,22975,2024-07-21,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-05
2140,23583,2024-07-21,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-09
2141,24321,2024-07-21,coin,large,349.99,150000,Whale,US,iOS,,2024-06-28
2142,26952,2024-07-21,coin,medium,79.99,30000,Dolphin,US,Android,,2024-05-12
2143,29652,2024-07-21,coin,large,349.99,150000,Whale,UK,Android,,2024-05-08
2144,30081,2024-07-21,royal_token,standard,39.99,500,Dolphin,US,Android,Treatment,2024-07-17
2145,31930,2024-07-21,coin,large,349.99,150000,Whale,Germany,Android,,2024-04-23
2146,37402,2024-07-21,coin,large,349.99,150000,Whale,Canada,iOS,Control,2024-07-09
2147,38259,2024-07-21,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-19
