player_id,install_date,install_month,spend_segment,market,platform,experiment_group,total_revenue,total_sessions,total_spins,first_purchase_date,last_session_date
16726,2024-06-03,2024-06,Minnow,US,iOS,,0,9,169,,2024-07-25
16727,2024-05-06,2024-05,Minnow,UK,Android,,29.99,31,642,2024-08-27,2024-09-17
16728,2024-06-20,2024-06,Minnow,US,iOS,,0,24,487,,2024-09-20
16729,2024-04-30,2024-04,Dolphin,Canada,Android,,0,87,4796,,2024-09-27
16730,2024-09-09,2024-09,Minnow,US,iOS,Treatment,0,7,148,,2024-09-25
16731,2024-06-20,2024-06,Minnow,Germany,iOS,,0,12,268,,2024-07-29
16732,2024-05-27,2024-05,Minnow,UK,iOS,,0,5,100,,2024-06-21
16733,2024-07-06,2024-07,Minnow,US,iOS,Control,0,24,544,,2024-09-28
16734,2024-08-03,2024-08,Minnow,UK,iOS,Treatment,0,16,345,,2024-09-24
16735,2024-05-20,2024-05,Minnow,US,iOS,,0,34,690,,2024-09-28
16736,2024-07-07,2024-07,Minnow,Other,Android,Control,0,6,114,,2024-07-18
16737,2024-05-22,2024-05,Minnow,US,iOS,,0,23,456,,2024-08-26
16738,2024-07-13,2024-07,Minnow,Germany,iOS,Treatment,0,11,199,,2024-08-16
16739,2024-08-06,2024-08,Minnow,Other,iOS,Treatment,0,23,446,,2024-09-28
16740,2024-04-13,2024-04,Dolphin,US,iOS,,0,111,6025,,2024-09-27
16741,2024-06-21,2024-06,Minnow,US,iOS,,0,14,261,,2024-08-29
16742,2024-06-27,2024-06,Minnow,Germany,iOS,,0,20,430,,2024-09-02
16743,2024-04-22,2024-04,Minnow,Germany,Android,,0,46,932,,2024-09-27
16744,2024-05-03,2024-05,Minnow,US,iOS,,0,9,156,,2024-06-23
16745,2024-06-12,2024-06,Minnow,Australia,iOS,,0,8,147,,2024-07-13
16746,2024-08-09,2024-08,Minnow,US,Android,Treatment,0,10,227,,2024-09-21
16747,2024-04-24,2024-04,Minnow,Other,iOS,,0,9,168,,2024-06-16
16748,2024-05-08,2024-05,Dolphin,Germany,Android,,79.99,99,5504,2024-07-24,2024-09-28
16749,2024-08-29,2024-08,Minnow,Other,Android,Control,0,4,87,,2024-09-11
16750,2024-09-24,2024-09,Minnow,US,iOS,Control,0,2,39,,2024-09-28
16751,2024-06-11,2024-06,Minnow,Other,Android,,0,30,563,,2024-09-28
16752,2024-06-15,2024-06,Minnow,US,iOS,,0,23,484,,2024-09-19
16753,2024-08-20,2024-08,Minnow,US,iOS,Control,0,11,232,,2024-09-28
16754,2024-09-26,2024-09,Minnow,Other,Android,Control,0,0,0,,
16755,2024-07-11,2024-07,Minnow,US,iOS,Treatment,0,11,221,,2024-08-15
16756,2024-06-12,2024-06,Minnow,Other,iOS,,0,4,77,,2024-06-30
16757,2024-09-07,2024-09,Minnow,US,iOS,Treatment,0,6,115,,2024-09-28
16758,2024-09-12,2024-09,Minnow,Australia,iOS,Treatment,0,4,78,,2024-09-24
16759,2024-06-28,2024-06,Whale,Other,iOS,,509.97,172,23716,2024-07-06,2024-09-28
16760,2024-05-29,2024-05,Dolphin,US,iOS,,0,68,3670,,2024-09-27
16761,2024-05-31,2024-05,Minnow,US,iOS,,0,8,172,,2024-07-16
16762,2024-07-09,2024-07,Dolphin,UK,iOS,Control,0,47,2605,,2024-09-27
16763,2024-06-05,2024-06,Minnow,US,Android,,0,6,125,,2024-06-29
16764,2024-09-09,2024-09,Minnow,US,Android,Control,0,2,48,,2024-09-19
16765,2024-08-23,2024-08,Minnow,Other,Android,Control,0,6,145,,2024-09-14
16766,2024-05-13,2024-05,Minnow,Other,Android,,0,41,802,,2024-09-24
16767,2024-04-25,2024-04,Minnow,Germany,Android,,0,35,694,,2024-09-23
16768,2024-09-27,2024-09,Minnow,UK,iOS,Treatment,0,0,0,,
16769,2024-05-09,2024-05,Minnow,US,iOS,,0,34,631,,2024-09-15
16770,2024-06-04,2024-06,Minnow,US,Android,,0,32,676,,2024-09-20
16771,2024-08-17,2024-08,Minnow,UK,iOS,Treatment,0,11,237,,2024-09-28
16772,2024-05-11,2024-05,Minnow,US,Android,,29.99,38,836,2024-05-28,2024-09-24
16773,2024-04-06,2024-04,Minnow,US,iOS,,0,16,297,,2024-06-08
16774,2024-05-24,2024-05,Minnow,Other,iOS,,0,17,329,,2024-07-21
16775,2024-08-12,2024-08,Minnow,US,iOS,Control,0,12,263,,2024-09-26
16776,2024-04-01,2024-04,Minnow,Canada,iOS,,0,6,121,,2024-05-07
16777,2024-08-26,2024-08,Minnow,UK,iOS,Treatment,0,10,178,,2024-09-27
16778,2024-05-06,2024-05,Minnow,US,Android,,0,11,240,,2024-05-26
16779,2024-06-21,2024-06,Dolphin,US,Android,,0,76,4260,,2024-09-28
16780,2024-06-04,2024-06,Minnow,US,Android,,0,1,29,,2024-06-09
16781,2024-05-14,2024-05,Minnow,US,Android,,0,28,528,,2024-09-27
16782,2024-08-10,2024-08,Dolphin,Other,iOS,Control,0,36,2012,,2024-09-26
16783,2024-06-17,2024-06,Minnow,US,Android,,0,10,191,,2024-07-20
16784,2024-07-12,2024-07,Minnow,Canada,Android,Treatment,0,18,365,,2024-09-24
16785,2024-07-13,2024-07,Minnow,US,Android,Control,0,14,275,,2024-09-21
16786,2024-04-18,2024-04,Dolphin,US,iOS,,0,98,5170,,2024-09-28
16787,2024-08-13,2024-08,Minnow,Canada,iOS,Treatment,0,8,167,,2024-09-05
16788,2024-05-30,2024-05,Minnow,US,iOS,,29.99,38,804,2024-08-17,2024-09-28
16789,2024-06-24,2024-06,Minnow,Canada,iOS,,0,18,365,,2024-08-29
16790,2024-05-04,2024-05,Dolphin,Germany,iOS,,29.99,83,4468,2024-05-09,2024-09-28
16791,2024-06-22,2024-06,Whale,UK,iOS,,1079.96,152,20836,2024-07-05,2024-09-28
16792,2024-06-27,2024-06,Minnow,US,iOS,,0,25,481,,2024-09-28
16793,2024-05-29,2024-05,Minnow,US,iOS,,0,6,134,,2024-06-18
16794,2024-07-04,2024-07,Minnow,Canada,iOS,Treatment,0,11,211,,2024-08-13
16795,2024-07-23,2024-07,Dolphin,Germany,iOS,Treatment,39.99,41,2357,2024-08-15,2024-09-27
16796,2024-09-16,2024-09,Minnow,US,iOS,Treatment,0,3,66,,2024-09-28
16797,2024-06-22,2024-06,Minnow,UK,iOS,,0,13,276,,2024-08-30
16798,2024-08-20,2024-08,Minnow,US,Android,Treatment,0,12,240,,2024-09-23
16799,2024-06-04,2024-06,Minnow,Germany,iOS,,0,2,27,,2024-06-13
16800,2024-07-12,2024-07,Minnow,UK,Android,Treatment,0,14,265,,2024-08-31
16801,2024-07-31,2024-07,Minnow,Germany,iOS,Control,0,1,24,,2024-07-31
16802,2024-04-20,2024-04,Minnow,Canada,iOS,,0,36,738,,2024-09-09
16803,2024-06-06,2024-06,Minnow,US,iOS,,0,13,262,,2024-07-26
16804,2024-08-21,2024-08,Minnow,UK,iOS,Control,0,13,256,,2024-09-28
16805,2024-04-16,2024-04,Minnow,US,iOS,,0,27,543,,2024-08-08
16806,2024-09-13,2024-09,Minnow,US,iOS,Treatment,0,5,96,,2024-09-27
16807,2024-06-03,2024-06,Minnow,Other,Android,,0,17,346,,2024-07-31
16808,2024-08-16,2024-08,Minnow,US,iOS,Treatment,0,6,99,,2024-09-08
16809,2024-07-10,2024-07,Minnow,UK,iOS,Control,0,19,374,,2024-09-21
16810,2024-07-28,2024-07,Minnow,US,Android,Control,0,6,99,,2024-09-03
16811,2024-06-13,2024-06,Minnow,Other,iOS,,0,24,465,,2024-09-27
16812,2024-04-14,2024-04,Whale,Other,iOS,,1399.96,275,38178,2024-04-29,2024-09-27
16813,2024-09-06,2024-09,Minnow,Canada,iOS,Treatment,0,4,79,,2024-09-24
16814,2024-06-21,2024-06,Minnow,UK,iOS,,0,33,690,,2024-09-28
16815,2024-06-27,2024-06,Minnow,Germany,iOS,,0,27,545,,2024-09-22
16816,2024-07-29,2024-07,Minnow,US,Android,Treatment,0,5,99,,2024-08-21
16817,2024-04-24,2024-04,Minnow,US,Android,,0,12,226,,2024-06-29
16818,2024-04-13,2024-04,Minnow,US,iOS,,0,45,943,,2024-09-28
16819,2024-06-24,2024-06,Minnow,US,Android,,0,27,544,,2024-09-24
16820,2024-08-24,2024-08,Minnow,Germany,Android,Treatment,0,2,38,,2024-08-30
16821,2024-06-26,2024-06,Minnow,Australia,iOS,,0,5,111,,2024-07-21
16822,2024-07-21,2024-07,Minnow,Other,iOS,Treatment,0,16,336,,2024-09-27
16823,2024-06-23,2024-06,Minnow,Germany,iOS,,0,20,370,,2024-09-19
16824,2024-05-18,2024-05,Minnow,US,Android,,0,0,0,,
16825,2024-05-03,2024-05,Minnow,UK,iOS,,0,39,822,,2024-09-11
16826,2024-07-06,2024-07,Minnow,Germany,iOS,Treatment,0,19,405,,2024-09-21
16827,2024-06-08,2024-06,Minnow,US,Android,,0,1,16,,2024-06-10
16828,2024-06-01,2024-06,Minnow,Australia,iOS,,0,3,57,,2024-06-25
16829,2024-08-13,2024-08,Minnow,UK,iOS,Treatment,0,9,181,,2024-09-27
16830,2024-04-11,2024-04,Minnow,US,iOS,,0,9,195,,2024-05-17
16831,2024-08-12,2024-08,Minnow,Germany,iOS,Treatment,0,1,12,,2024-08-13
16832,2024-09-24,2024-09,Minnow,Canada,iOS,Treatment,0,0,0,,
16833,2024-04-24,2024-04,Minnow,Germany,iOS,,0,9,186,,2024-05-23
16834,2024-07-10,2024-07,Minnow,US,iOS,Treatment,0,26,526,,2024-09-28
16835,2024-05-18,2024-05,Minnow,US,iOS,,0,31,663,,2024-09-28
16836,2024-05-18,2024-05,Minnow,US,iOS,,0,39,792,,2024-09-28
16837,2024-06-22,2024-06,Minnow,US,Android,,0,19,360,,2024-09-20
16838,2024-08-01,2024-08,Minnow,Australia,iOS,Control,0,11,230,,2024-09-27
16839,2024-07-09,2024-07,Minnow,Other,Android,Control,0,13,250,,2024-08-14
16840,2024-09-05,2024-09,Whale,US,Android,Treatment,0,40,5142,,2024-09-28
16841,2024-06-26,2024-06,Dolphin,US,Android,,349.99,63,3216,2024-07-01,2024-09-27
16842,2024-06-14,2024-06,Minnow,Australia,Android,,0,6,125,,2024-06-23
16843,2024-07-07,2024-07,Minnow,US,iOS,Control,0,4,91,,2024-07-17
16844,2024-07-28,2024-07,Minnow,US,Android,Treatment,0,14,269,,2024-09-27
16845,2024-09-09,2024-09,Dolphin,Other,Android,Control,0,17,971,,2024-09-27
16846,2024-08-11,2024-08,Minnow,US,iOS,Treatment,0,8,185,,2024-09-09
16847,2024-07-05,2024-07,Minnow,US,iOS,Treatment,0,16,317,,2024-09-28
16848,2024-06-19,2024-06,Minnow,Other,iOS,,0,24,545,,2024-09-24
16849,2024-05-05,2024-05,Minnow,US,iOS,,0,26,538,,2024-07-24
16850,2024-06-10,2024-06,Minnow,Australia,iOS,,0,8,175,,2024-07-09
16851,2024-04-02,2024-04,Minnow,Australia,Android,,0,36,747,,2024-09-19
16852,2024-08-15,2024-08,Minnow,Other,Android,Control,0,9,183,,2024-09-24
16853,2024-05-28,2024-05,Dolphin,UK,iOS,,0,70,3782,,2024-09-28
16854,2024-05-05,2024-05,Minnow,US,iOS,,0,6,130,,2024-05-26
16855,2024-09-22,2024-09,Minnow,Canada,iOS,Treatment,0,0,0,,
16856,2024-07-20,2024-07,Whale,Other,iOS,Treatment,349.99,120,16337,2024-08-04,2024-09-28
16857,2024-09-12,2024-09,Minnow,US,iOS,Control,0,2,53,,2024-09-21
16858,2024-06-06,2024-06,Minnow,UK,Android,,0,18,335,,2024-07-21
16859,2024-05-03,2024-05,Minnow,UK,Android,,0,41,845,,2024-09-23
16860,2024-09-20,2024-09,Minnow,Australia,Android,Treatment,0,1,21,,2024-09-28
16861,2024-08-07,2024-08,Minnow,Canada,iOS,Control,0,6,93,,2024-08-29
16862,2024-06-20,2024-06,Minnow,Canada,iOS,,0,7,154,,2024-07-07
16863,2024-09-06,2024-09,Dolphin,Germany,Android,Treatment,0,15,823,,2024-09-26
16864,2024-06-23,2024-06,Minnow,Germany,Android,,0,22,422,,2024-09-26
16865,2024-08-14,2024-08,Minnow,Canada,iOS,Treatment,0,8,159,,2024-09-26
16866,2024-08-24,2024-08,Dolphin,Canada,iOS,Treatment,9.99,33,1816,2024-09-25,2024-09-27
16867,2024-07-19,2024-07,Minnow,UK,Android,Control,0,9,166,,2024-08-21
16868,2024-06-06,2024-06,Minnow,Other,iOS,,0,19,405,,2024-08-27
16869,2024-09-05,2024-09,Minnow,Other,Android,Control,0,6,129,,2024-09-27
16870,2024-05-17,2024-05,Minnow,Other,iOS,,0,29,538,,2024-09-21
16871,2024-09-07,2024-09,Dolphin,US,Android,Treatment,0,12,755,,2024-09-24
16872,2024-06-29,2024-06,Minnow,Other,Android,,0,24,449,,2024-09-25
16873,2024-08-03,2024-08,Minnow,US,Android,Treatment,0,13,296,,2024-09-09
16874,2024-08-16,2024-08,Minnow,Canada,Android,Treatment,0,8,188,,2024-09-26
16875,2024-05-02,2024-05,Minnow,Australia,iOS,,0,16,358,,2024-06-29
16876,2024-07-19,2024-07,Minnow,US,Android,Treatment,0,8,186,,2024-09-05
16877,2024-07-23,2024-07,Whale,US,iOS,Control,0,99,13872,,2024-09-28
16878,2024-06-29,2024-06,Minnow,UK,Android,,0,8,169,,2024-07-29
16879,2024-05-01,2024-05,Minnow,UK,iOS,,0,3,55,,2024-05-18
16880,2024-04-07,2024-04,Minnow,US,Android,,0,36,706,,2024-08-20
16881,2024-06-13,2024-06,Minnow,Other,Android,,0,21,406,,2024-09-09
16882,2024-04-11,2024-04,Minnow,Canada,iOS,,0,1,12,,2024-04-18
16883,2024-09-06,2024-09,Dolphin,US,Android,Control,0,7,351,,2024-09-28
16884,2024-09-15,2024-09,Minnow,US,Android,Control,0,2,37,,2024-09-21
16885,2024-06-20,2024-06,Minnow,US,iOS,,0,24,486,,2024-09-25
16886,2024-04-28,2024-04,Minnow,US,Android,,0,37,766,,2024-09-28
16887,2024-08-26,2024-08,Minnow,US,iOS,Control,0,8,141,,2024-09-23
16888,2024-07-27,2024-07,Minnow,Australia,iOS,Control,0,18,374,,2024-09-28
16889,2024-05-17,2024-05,Dolphin,Other,iOS,,0,97,5476,,2024-09-27
16890,2024-06-28,2024-06,Whale,UK,iOS,,1129.96,157,21650,2024-07-11,2024-09-28
16891,2024-08-30,2024-08,Minnow,US,Android,Treatment,0,1,13,,2024-09-01
16892,2024-04-16,2024-04,Minnow,US,iOS,,0,18,406,,2024-06-19
16893,2024-09-13,2024-09,Minnow,US,iOS,Treatment,0,3,54,,2024-09-26
16894,2024-05-14,2024-05,Minnow,US,iOS,,0,1,24,,2024-05-14
16895,2024-07-20,2024-07,Dolphin,US,Android,Control,0,48,2766,,2024-09-28
16896,2024-07-05,2024-07,Minnow,US,Android,Treatment,0,22,407,,2024-09-28
16897,2024-04-10,2024-04,Minnow,Other,iOS,,0,4,70,,2024-04-21
16898,2024-09-05,2024-09,Dolphin,Other,iOS,Control,0,14,787,,2024-09-27
16899,2024-04-16,2024-04,Minnow,US,iOS,,0,5,91,,2024-05-01
16900,2024-08-31,2024-08,Minnow,US,Android,Control,0,8,154,,2024-09-23
16901,2024-05-19,2024-05,Minnow,US,Android,,0,2,24,,2024-05-23
16902,2024-04-19,2024-04,Minnow,US,Android,,0,4,89,,2024-05-10
16903,2024-04-07,2024-04,Minnow,US,iOS,,0,16,321,,2024-06-23
16904,2024-07-26,2024-07,Minnow,US,Android,Control,0,10,182,,2024-08-25
16905,2024-04-10,2024-04,Minnow,US,Android,,0,10,204,,2024-05-20
16906,2024-08-30,2024-08,Minnow,Other,Android,Control,0,1,17,,2024-09-05
16907,2024-09-07,2024-09,Minnow,Germany,iOS,Treatment,0,2,43,,2024-09-20
16908,2024-08-29,2024-08,Minnow,Other,Android,Treatment,0,12,232,,2024-09-28
16909,2024-06-13,2024-06,Minnow,Germany,Android,,0,23,450,,2024-09-09
16910,2024-04-07,2024-04,Minnow,Other,Android,,0,7,161,,2024-05-15
16911,2024-08-31,2024-08,Minnow,US,iOS,Treatment,0,10,229,,2024-09-27
16912,2024-08-23,2024-08,Whale,Australia,iOS,Treatment,0,75,10822,,2024-09-28
16913,2024-09-14,2024-09,Minnow,Canada,iOS,Control,0,1,15,,2024-09-17
16914,2024-04-11,2024-04,Minnow,Canada,Android,,0,11,241,,2024-05-10
16915,2024-07-30,2024-07,Minnow,US,iOS,Control,0,11,201,,2024-09-06
16916,2024-07-24,2024-07,Minnow,US,iOS,Control,0,15,324,,2024-09-27
16917,2024-08-02,2024-08,Minnow,Australia,iOS,Treatment,0,14,261,,2024-09-22
16918,2024-08-25,2024-08,Minnow,US,Android,Treatment,0,9,163,,2024-09-28
16919,2024-04-03,2024-04,Whale,Other,iOS,,2529.92,320,45460,2024-05-08,2024-09-28
16920,2024-09-02,2024-09,Minnow,Canada,Android,Treatment,0,6,119,,2024-09-24
16921,2024-07-03,2024-07,Minnow,Other,Android,Control,0,21,408,,2024-09-26
16922,2024-05-07,2024-05,Minnow,Canada,Android,,0,2,39,,2024-05-08
16923,2024-09-14,2024-09,Minnow,Other,iOS,Control,0,1,18,,2024-09-22
16924,2024-08-24,2024-08,Minnow,UK,iOS,Treatment,0,11,223,,2024-09-28
16925,2024-06-11,2024-06,Minnow,US,Android,,0,8,142,,2024-07-06
16926,2024-04-04,2024-04,Minnow,US,iOS,,0,1,30,,2024-04-07
16927,2024-08-15,2024-08,Whale,US,Android,Treatment,799.97,79,11575,2024-09-09,2024-09-28
16928,2024-04-01,2024-04,Minnow,US,Android,,0,0,0,,
16929,2024-09-02,2024-09,Minnow,US,iOS,Control,0,5,132,,2024-09-27
16930,2024-06-21,2024-06,Minnow,Australia,iOS,,0,17,321,,2024-09-06
16931,2024-04-16,2024-04,Minnow,US,Android,,0,0,0,,
16932,2024-04-06,2024-04,Minnow,US,iOS,,0,5,113,,2024-04-22
16933,2024-09-22,2024-09,Minnow,US,iOS,Treatment,0,1,14,,2024-09-27
16934,2024-08-02,2024-08,Minnow,Canada,iOS,Treatment,0,12,181,,2024-09-15
16935,2024-09-05,2024-09,Minnow,US,iOS,Treatment,0,1,20,,2024-09-05
16936,2024-08-13,2024-08,Minnow,US,iOS,Control,79.99,9,199,2024-09-20,2024-09-20
16937,2024-05-08,2024-05,Minnow,Other,iOS,,0,1,24,,2024-05-11
16938,2024-07-19,2024-07,Minnow,US,iOS,Treatment,0,17,334,,2024-09-28
16939,2024-08-17,2024-08,Minnow,US,iOS,Control,0,12,242,,2024-09-24
16940,2024-05-18,2024-05,Whale,Other,Android,,1129.96,241,34858,2024-07-26,2024-09-28
16941,2024-08-16,2024-08,Minnow,US,iOS,Control,0,7,147,,2024-09-19
16942,2024-04-11,2024-04,Minnow,Canada,iOS,,0,10,176,,2024-05-19
16943,2024-06-07,2024-06,Minnow,US,Android,,0,20,380,,2024-08-14
16944,2024-05-11,2024-05,Dolphin,Canada,iOS,,0,99,5427,,2024-09-28
16945,2024-07-12,2024-07,Dolphin,Other,Android,Treatment,79.99,60,3024,2024-09-03,2024-09-28
16946,2024-06-01,2024-06,Whale,US,Android,,1589.93,196,26626,2024-07-05,2024-09-28
16947,2024-04-23,2024-04,Minnow,Australia,Android,,0,35,687,,2024-09-12
16948,2024-09-17,2024-09,Minnow,UK,iOS,Control,0,2,46,,2024-09-28
16949,2024-06-04,2024-06,Minnow,US,iOS,,0,19,369,,2024-07-19
16950,2024-07-17,2024-07,Minnow,US,Android,Control,0,5,108,,2024-08-03
16951,2024-06-26,2024-06,Minnow,Germany,iOS,,0,21,438,,2024-09-23
16952,2024-06-04,2024-06,Minnow,Canada,iOS,,0,9,158,,2024-07-05
16953,2024-04-01,2024-04,Dolphin,Canada,iOS,,79.99,104,5854,2024-05-24,2024-09-27
16954,2024-09-28,2024-09,Whale,US,iOS,Control,0,0,0,,
16955,2024-08-19,2024-08,Minnow,US,Android,Control,0,11,192,,2024-09-28
16956,2024-07-26,2024-07,Minnow,Germany,Android,Control,0,10,188,,2024-09-03
16957,2024-04-11,2024-04,Minnow,US,iOS,,0,10,205,,2024-06-07
16958,2024-08-10,2024-08,Minnow,UK,iOS,Treatment,0,13,240,,2024-09-20
16959,2024-05-18,2024-05,Minnow,US,Android,,0,0,0,,
16960,2024-06-30,2024-06,Minnow,Australia,iOS,,0,8,130,,2024-08-02
16961,2024-07-23,2024-07,Minnow,US,Android,Treatment,0,9,193,,2024-08-17
16962,2024-09-26,2024-09,Minnow,US,Android,Control,0,0,0,,
16963,2024-08-15,2024-08,Minnow,Germany,Android,Treatment,0,12,237,,2024-09-26
16964,2024-05-02,2024-05,Minnow,US,Android,,0,38,737,,2024-09-27
16965,2024-06-08,2024-06,Minnow,Canada,Android,,0,6,106,,2024-07-15
16966,2024-09-15,2024-09,Minnow,Other,iOS,Treatment,0,6,149,,2024-09-27
16967,2024-06-26,2024-06,Minnow,Germany,Android,,0,1,24,,2024-07-06
16968,2024-05-19,2024-05,Minnow,US,iOS,,0,17,374,,2024-07-27
16969,2024-09-21,2024-09,Minnow,US,iOS,Treatment,0,3,72,,2024-09-28
16970,2024-04-26,2024-04,Minnow,Other,iOS,,0,44,852,,2024-09-27
16971,2024-04-02,2024-04,Minnow,Other,iOS,,0,16,367,,2024-05-23
16972,2024-07-13,2024-07,Minnow,US,Android,Control,0,4,62,,2024-07-22
16973,2024-06-24,2024-06,Minnow,Other,iOS,,0,10,221,,2024-07-30
16974,2024-04-25,2024-04,Minnow,US,Android,,0,7,109,,2024-05-25
16975,2024-04-15,2024-04,Minnow,US,Android,,0,35,683,,2024-08-21
16976,2024-09-24,2024-09,Minnow,Other,iOS,Treatment,0,1,21,,2024-09-28
16977,2024-05-16,2024-05,Minnow,Canada,Android,,0,23,441,,2024-08-10
16978,2024-05-09,2024-05,Minnow,UK,Android,,0,8,145,,2024-06-29
16979,2024-04-19,2024-04,Whale,Canada,iOS,,1209.95,273,37956,2024-06-07,2024-09-27
16980,2024-07-27,2024-07,Minnow,Australia,iOS,Treatment,0,19,340,,2024-09-21
16981,2024-04-16,2024-04,Minnow,Germany,Android,,0,4,111,,2024-05-03
16982,2024-08-24,2024-08,Minnow,US,Android,Control,0,2,32,,2024-09-01
16983,2024-08-13,2024-08,Minnow,Other,Android,Control,0,0,0,,
16984,2024-05-20,2024-05,Minnow,UK,Android,,0,11,227,,2024-07-07
16985,2024-06-21,2024-06,Minnow,Canada,iOS,,0,4,94,,2024-07-18
16986,2024-04-20,2024-04,Minnow,UK,iOS,,0,39,802,,2024-09-27
16987,2024-06-25,2024-06,Minnow,US,Android,,0,1,30,,2024-06-29
16988,2024-05-27,2024-05,Minnow,US,Android,,0,5,116,,2024-06-10
16989,2024-06-04,2024-06,Minnow,Other,Android,,0,23,490,,2024-09-27
16990,2024-08-14,2024-08,Minnow,Germany,iOS,Treatment,0,8,146,,2024-09-26
16991,2024-08-14,2024-08,Minnow,US,Android,Treatment,0,17,324,,2024-09-26
16992,2024-09-27,2024-09,Minnow,US,Android,Control,0,0,0,,
16993,2024-04-01,2024-04,Minnow,US,iOS,,0,37,705,,2024-09-26
16994,2024-05-09,2024-05,Whale,Other,iOS,,3149.91,250,35510,2024-06-07,2024-09-28
16995,2024-08-27,2024-08,Minnow,US,Android,Control,0,6,88,,2024-09-10
16996,2024-05-23,2024-05,Minnow,UK,Android,,0,32,676,,2024-09-25
16997,2024-04-12,2024-04,Minnow,Germany,iOS,,0,16,295,,2024-06-13
16998,2024-08-09,2024-08,Minnow,US,Android,Treatment,0,15,268,,2024-09-28
16999,2024-07-30,2024-07,Minnow,Germany,iOS,Treatment,0,13,271,,2024-09-17
17000,2024-08-20,2024-08,Whale,UK,Android,Control,79.99,61,7927,2024-08-31,2024-09-27
17001,2024-07-18,2024-07,Dolphin,US,iOS,Control,79.99,50,2611,2024-08-09,2024-09-28
17002,2024-09-20,2024-09,Minnow,US,iOS,Treatment,0,2,38,,2024-09-25
17003,2024-04-01,2024-04,Minnow,Other,iOS,,0,44,866,,2024-09-26
17004,2024-07-06,2024-07,Minnow,Other,iOS,Control,0,19,342,,2024-09-26
17005,2024-04-04,2024-04,Minnow,UK,Android,,0,11,217,,2024-05-16
17006,2024-08-31,2024-08,Minnow,UK,iOS,Treatment,0,9,160,,2024-09-27
17007,2024-04-18,2024-04,Minnow,UK,iOS,,0,14,299,,2024-06-04
17008,2024-04-30,2024-04,Whale,US,Android,,1129.96,262,35736,2024-06-10,2024-09-28
17009,2024-06-08,2024-06,Minnow,UK,iOS,,0,1,23,,2024-06-10
17010,2024-04-16,2024-04,Minnow,US,Android,,0,1,25,,2024-04-16
17011,2024-05-09,2024-05,Minnow,Canada,iOS,,0,17,340,,2024-07-11
17012,2024-04-10,2024-04,Minnow,US,Android,,0,25,553,,2024-07-12
17013,2024-06-13,2024-06,Minnow,US,iOS,,0,27,527,,2024-09-28
17014,2024-06-14,2024-06,Minnow,Australia,iOS,,0,4,62,,2024-06-25
17015,2024-07-13,2024-07,Minnow,US,iOS,Control,0,21,443,,2024-09-26
17016,2024-05-04,2024-05,Minnow,US,Android,,0,35,696,,2024-09-11
17017,2024-07-14,2024-07,Dolphin,US,iOS,Control,139.97,64,3622,2024-08-11,2024-09-28
17018,2024-05-04,2024-05,Minnow,US,iOS,,0,35,689,,2024-09-27
17019,2024-05-24,2024-05,Whale,Other,iOS,,1509.94,222,31179,2024-07-12,2024-09-28
17020,2024-09-06,2024-09,Minnow,US,Android,Treatment,0,5,106,,2024-09-28
17021,2024-05-24,2024-05,Dolphin,US,iOS,,0,86,4830,,2024-09-27
17022,2024-04-09,2024-04,Minnow,US,iOS,,0,3,65,,2024-04-27
17023,2024-05-28,2024-05,Minnow,US,Android,,0,2,40,,2024-05-30
17024,2024-04-26,2024-04,Minnow,Other,iOS,,0,36,676,,2024-09-10
17025,2024-08-01,2024-08,Minnow,US,iOS,Control,0,15,289,,2024-09-24
17026,2024-08-08,2024-08,Minnow,US,iOS,Control,0,3,55,,2024-08-15
17027,2024-04-14,2024-04,Minnow,US,iOS,,0,30,650,,2024-09-28
17028,2024-07-28,2024-07,Minnow,Canada,Android,Control,0,15,257,,2024-09-23
17029,2024-04-20,2024-04,Minnow,US,iOS,,0,8,183,,2024-05-23
17030,2024-08-20,2024-08,Minnow,US,Android,Treatment,0,9,188,,2024-09-24
17031,2024-06-05,2024-06,Minnow,Other,iOS,,0,18,395,,2024-07-20
17032,2024-04-27,2024-04,Minnow,Other,iOS,,0,9,196,,2024-06-17
17033,2024-05-23,2024-05,Minnow,US,iOS,,0,29,568,,2024-09-28
17034,2024-07-17,2024-07,Minnow,US,Android,Treatment,0,20,334,,2024-09-25
17035,2024-04-18,2024-04,Dolphin,US,iOS,,29.99,106,5991,2024-07-19,2024-09-27
17036,2024-04-02,2024-04,Minnow,Other,iOS,,0,17,331,,2024-06-13
17037,2024-05-16,2024-05,Minnow,US,Android,,0,31,591,,2024-09-25
17038,2024-07-30,2024-07,Minnow,UK,iOS,Control,0,17,321,,2024-09-28
17039,2024-04-08,2024-04,Minnow,UK,iOS,,0,3,63,,2024-04-15
17040,2024-09-18,2024-09,Minnow,US,Android,Control,0,0,0,,
17041,2024-07-01,2024-07,Minnow,Canada,Android,Treatment,79.99,24,440,2024-09-13,2024-09-27
17042,2024-05-19,2024-05,Minnow,Australia,iOS,,0,7,156,,2024-06-05
17043,2024-05-30,2024-05,Minnow,US,iOS,,0,0,0,,
17044,2024-06-11,2024-06,Minnow,UK,iOS,,0,3,67,,2024-06-24
17045,2024-07-22,2024-07,Minnow,US,iOS,Control,0,15,303,,2024-09-25
17046,2024-05-18,2024-05,Minnow,UK,iOS,,0,6,114,,2024-06-03
